fine_label utterance	
CHEMI:chemi	Este documento contém um segmento do depoimento de David Saltmiras. O questionamento centra-se na absorção dérmica e excreção do Roundup. Saltmiras não parecia ter todos os dados: 31/01/2017 Documentos liberados: 15/03/2017 Advogado do Requerente: [Você] está ciente de que é mais apropriado medir - a excreção [de glifosato] é significativamente maior nas fezes do que na urina para absorção dérmica do Roundup, certo? Saltmiras: Não há base científica para afirmar que o glifosato absorvido pela pele seja encontrado nas fezes. Isso é um absurdo total. Não sei de onde você está tirando isso.
REGUL:regul	Revisão técnica da EPA: Toxicologia, além de comunicações com a Monsanto.
REGUL:regul	Comentário da EPA sobre compostos n-nitroso no glifosato
REGUL:regul	GLP e Conformidade com Protocolo MAP Suporte Analítico Estudos Toxicológicos de Glifosato
REGUL:regul	Este documento contém uma carta do Dr. Orville E. Paynter ao Dr. Robert Taylor sobre a avaliação de um estudo IBT em que o Dr.
REGUL:regul	Este documento contém uma carta do Dr. Orville E. Paynter ao Dr. Robert Taylor sobre a avaliação de um estudo IBT em que o Dr.
REGUL:regul	Resultados do estudo Maibach
REGUL:regul	Dois memorandos sobre o estudo do mouse Roundup.
REGUL:regul	Memorando sobre reunião de 21 de fevereiro de 1985.
REGUL:regul	Visão consensual da EPA sobre o glifosato.
REGUL:regul	Proposta para classificar o glifosato como cancerígeno humano nível C.
REGUL:regul	Slides de mouse enviados ao Dr. Marvin Kuschner; um patologista contratado pela Monsanto para revisar lâminas de tecido renal citadas pela EPA na revisão de consenso de 1985 para a classificação de Classe C. Enviado em 4-3-85, assinado por Kuschner em 4-14-85.
REGUL:regul	Memorando sobre o status do Glifosato em 1985 na EPA.
REGUL:regul	Memorando da reunião SAP de 1985
REGUL:regul	Memorando de F Serdy para Monsanto sobre estudo de oncogenicidade em camundongos.
REGUL:regul	Este documento contém dados apresentados pela Monsanto à EPA em 11 de fevereiro de 1986, SAP, em apoio à afirmação de que o glifosato não é cancerígeno.
REGUL:regul	Transcrição da discussão SAP
REGUL:regul	Padrão de Novo Registro de Glifosato.
REGUL:regul	Este documento é intitulado “segurança do trabalhador do Roundup” e contém informações regulatórias sobre o uso de EPI na aplicação do Roundup.
REGUL:regul	Resposta da Monsanto à solicitação da EPA para dados históricos de controle Re: Estudo de alimentação com glifosato em ratos (1988)
REGUL:regul	Esta série de documentos contém idas e vindas da EPA, da Monsanto, alguns resumos da SAP e de especialistas sobre se um novo estudo em camundongos foi necessário ou não devido aos achados de tumor renal no estudo repetido feito após o escândalo da IBT. Estas são discussões após a decisão de incluir o tumor mágico e a Monsanto afirmava que o intervalo histórico nos controlos era de 0-7,1% e o K&H 6,6% na dose elevada estava dentro desse intervalo, além dos 30.000 mg estarem demasiado elevados acima do MTD. A Monsanto afirmou falsamente à EPA que o intervalo histórico era de 0-7,1% quando o máximo era na verdade de 4,7%. A EPA os criticou por isso, bem como por afirmarem alguns estudos inaplicáveis. O K&H 6,6% foi superior à faixa histórica de 4,7%. Não obstante, a EPA decidiu não exigir o estudo adicional em ratos, um estudo contínuo em ratos seria suficiente.
REGUL:regul	Este documento contém uma série de auditorias dos Laboratórios Craven.
REGUL:regul	Este documento contém uma carta de F.M Triebe sobre uma inspeção nos Laboratórios Craven. O inspetor identifica diversas questões sujeitas a inspeção.
REGUL:regul	Correspondência da EPA sobre estudo de toxicidade crônica e carcinogenicidade do glifosato
REGUL:regul	Monsanto Memo re revisão da EPA sobre o estudo crônico do glifosato em ratos: “Como sabíamos, o Departamento de Toxicologia recomendou que o potencial carcinogênico do glifosato fosse abordado pelo Comitê de Revisão por Pares, com base nas altas incidências de tumores de células das ilhotas pancreáticas em cada um dos grupos masculinos tratados.”
REGUL:regul	Revisão por pares do glifosato
REGUL:regul	Este documento contém correspondência entre a EPA e a Monsanto em que a agência adverte a Monsanto por uma publicidade que a agência considerou conter mensagens enganosas sobre o Roundup.
REGUL:regul	Informações do Anexo 7 do relatório da Comissão Europeia.
REGUL:regul	Documentos internos da Monsanto discutindo a divulgação científica.
REGUL:regul	Este documento contém correspondência por e-mail entre os funcionários da Monsanto Donna Farmer, Marian Bleeke, John Acquavella, Thomas Hoogheem e outros sobre o relatório da 4ª reunião de divulgação científica - Maastricht, 14 de janeiro de 2000, onde Bleeke escreveu: “Sobre surfactantes – estamos atualmente explorando que tipos de estudos de destino ambiental realizar com surfactantes….”
REGUL:regul	Este documento contém correspondência por e-mail entre os funcionários da Monsanto, Donna Farmer, Daniel Goldstein, Andy Hedgecock, John Acquavella e outros, sobre a assinatura do projeto de lei de pesticidas escolares AB 2260 pelo Governador, onde Farmer escreveu: “Se você procurar glifosato no site do DPR abaixo que você forneceu... a última vez que foi atualizado foi em 1992 e - em relação à oncogenicidade, diz que não há lacuna de dados - possível efeito adverso!!!!! /avaliações precisas/ informações em seu novo site... até o site do PAN diz sem onco, sem nada!! Não é um mau ator!!”
REGUL:regul	Donna Farmer admite que a Monsanto está trabalhando nos bastidores para alterar as informações de um site do governo sobre o glifosato. “Como sobre o site CAL EPA que afirma que o glifosato causa tumores – sim, um site do governo – estamos trabalhando nos bastidores para mudar isso!”
REGUL:regul	Esta série de documentos contém trocas de e-mails entre vários funcionários da Monsanto sobre o “problema de mutagenicidade na Finlândia”, onde o Dr. Farmer afirma: “Mark não estava gerenciando isso bem e isso quase nos levou a Parry chamando o glifosato de genotóxico..” - NOTA: MONGLY00891769 foi lançado anteriormente com menos redações.
REGUL:regul	Este documento contém um e-mail do cientista pesquisador da Monsanto, Stephen G. Rogers, para colegas sobre a nomeação do Dr. Mark Martens para o Programa de Fellow da Monsanto. O e-mail lista entre as contribuições mais importantes do Dr. Martens: “Desenvolveu os dados para obter o principal apoio científico da UE de que a genotoxicidade relatada do herbicida Roundup foi devida a consequências secundárias não relacionadas ao glifosato, evitando assim efeitos adversos nos negócios do Roundup”.
REGUL:regul	Este documento contém correspondência por e-mail entre os funcionários da Monsanto Donna Farmer, Abby Li, Daniel Goldstein, John Acquavella, William Heydens e Janice Armstrong sobre Conflitos de Interesse na IARC (OMS)
REGUL:regul	Este documento contém uma correspondência por e-mail que confirma que Richard Garnett foi designado para a tarefa de “coordenador e filtro para questões de glifosato na Europa...” Entre as responsabilidades listadas de Garnett – montar uma equipe para “matar” questões relacionadas ao glifosato que surgiram na literatura científica. Este trabalho foi criado em resposta ao estudo Sea Ourchin, que mostrou que os ingredientes do Roundup agiram sinergicamente para afetar a regulação do ciclo celular. Marc, et al. O Pesticide Roundup provoca disfunção da divisão celular ao nível da ativação de CDK1/ciclina B, Chem Res Toxicol. Março de 2002;15(3):326-31.
REGUL:regul	Donna Farmer admite que Christophe Gustine e Richard Garnett têm trabalhado nos bastidores com o governo do Reino Unido em questões de glifosato (estudo FFES).
REGUL:regul	Este documento é o arquivo de custódia do Dr. Mark Martens, Diretor de Toxicologia da Monsanto, Europa/África, de 1994 a aproximadamente 2004. O documento descreve as funções de trabalho de Martens como “coleta (ou seja, pesquisa de literatura, estudos da Monsanto e comissionamento de estudos de toxicologia em laboratórios contratados), seleção e interpretação de dados de efeitos à saúde dentro do contexto regulatório europeu... posicionamento de questões de classificação de câncer de herbicidas... e defesa de registro de pesticidas da Monsanto em países membros da UE afirma...”
REGUL:regul	Este documento contém correspondência por e-mail em que Richard Garnett é descrito como sendo encarregado de proteger “formulações de amina de sebo” na Europa e de combater alegações de “efeitos sinérgicos da amina de sebo com glifosato”. Garnett também foi fundamental para gerenciar problemas com a toxicidade dos surfactantes que surgiram regularmente na Europa, mas não nos Estados Unidos. A Monsanto utiliza amina de sebo como surfactante tanto na Europa como nos EUA, mas a Europa tem estado mais vigilante na regulamentação deste produto químico tóxico que será proibido ainda este ano.
REGUL:regul	Discussão interna sobre como aproveitar os dados epi com a EPA
REGUL:regul	MONGLY00582206 contém uma apresentação em PowerPoint de David Saltmiras intitulada "Visão geral do produto glifosato, toxicologia, submissões regulatórias e suporte ao produto em que o Dr. Saltmiras identifica a liberdade da Monsanto para operar as metas. O anexo (MONGLY00582233) é uma planilha Excel nativa que identifica métricas de exposição.
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde Richard Garnett afirma o seguinte em relação à obtenção de uma avaliação regulatória favorável usando dados in vitro: "Não é possível vencer a batalha apenas na ciência (40% ciência: 60% política) - precisamos de uma frente experimental, apoiada por uma revisão crítica da literatura, e uma campanha de comunicação para promover a mensagem. Objetivo: 'a autoridade reguladora não deve ter dúvidas'". em *1.
REGUL:regul	Revisão de ingredientes inertes da EPA
REGUL:regul	Este documento é uma correspondência por e-mail entre a Dra. Donna Farmer e Steven Levine discutindo o Programa de Disrupção Endócrina da EPA. Levine observa que "Eles fizeram de Gary Timm do OSCP [Escritório de Coordenação e Política Científica] o chefe do programa da EPA, NÃO de Jess Roland do OPP. Este não é um bom desenvolvimento e reduz drasticamente a nossa chance de sucesso". em *1.
REGUL:regul	Os resultados da amostragem AGQA e dos testes de glifosato indicam que “os resultados não são conformes para os níveis da impureza toxicologicamente significativa NNG como um nível relativo”.
REGUL:regul	David Saltmiras discutindo sua reunião com Roland Solecki do BfR
REGUL:regul	Correspondência interna em que Steven Levine diz: "Um grupo de autores do CLA e ACC, do qual faço parte, redigiu principalmente um documento WoE e está trabalhando nos bastidores para tentar fazer com que a EPA se coloque à mesa para trabalhar com as partes interessadas no desenvolvimento de uma abordagem de consenso WoE. Temos trabalhado nisso há vários anos sem qualquer sorte, mas as coisas podem mudar com um novo consultor científico trazido para a Agência com quem temos um histórico de trabalho. "
